"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","whole_rake_density","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_natans","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","subbasin","potamogeton_robbinsii","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","nitella_sp","myriophyllum_sibiricum","potamogeton_amplifolius","nelumbo_lutea","zannichellia_palustris","utricularia_vulgaris","brasenia_schreberi","najas_guadalupensis","typha_sp","lythrum_salicaria","latitude","longitude","aquatic_moss","potamogeton_friesii","potamogeton_gramineus","sagittaria_sp","lake_name","bidens_beckii","sparganium_sp","zizania_sp","wolffia_columbiana","plant_height","eleocharis_acicularis","schoenoplectus_acutus","sagittaria_latifolia","phragmites_australis","sagittaria_graminea","drepanocladus_sp","sparganium_eurycarpum","ceratophyllum_echinatum","utricularia_minor","riccia_sp","potamogeton_strictifolius","myriophyllum_verticillatum","surface_growth","equisetum_fluviatile","fontinalis_antipyretica","heteranthera_dubia.1","utricularia_geminiscapa","nuphar_sp","nymphaea_sp","multipartsurvey","percent_biovolume","plant_height.1","persicaria_amphibia.1","ranunculus_aquatilis.1","NA_STA_NBR","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280560",NA,"2","3.6","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280561",NA,"4","6.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280562",NA,"1","2.6","0","0","0","0","0","0","2","0","0","0","1","0","0","3","1","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280563",NA,"1","2.6","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280564",NA,"1","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280565",NA,"1","9.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280566",NA,"4","3.9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280567",NA,"5","4.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280568",NA,"1","9.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280569",NA,"1","11.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280570",NA,"5","8.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280571",NA,"4","4.6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280572",NA,"1","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280573",NA,"0","1.3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280574",NA,"3","3.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280575",NA,"4","7.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280576",NA,"3","3.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280577",NA,"1","1.6","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280578",NA,"4","1.3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280579",NA,"5","3.3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280580",NA,"5","2.3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280581",NA,"5","2.6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280582",NA,"5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280583",NA,"2","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280584",NA,"3","6.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280585",NA,"1","4.3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280586",NA,"3","3.9","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280587",NA,"2","7.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280588",NA,"3","5.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280589",NA,"3","5.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280590",NA,"5","6.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280591",NA,"1","7.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280592",NA,"3","6.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280593",NA,"4","5.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280594",NA,"4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280595",NA,"2","2.6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280596",NA,"3","4.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280597",NA,"3","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280598",NA,"1","3.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280599",NA,"3","9.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280600",NA,"1","6.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280601",NA,"3","5.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280602",NA,"2","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280603",NA,"5","4.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280604",NA,"4","5.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280605",NA,"5","3.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280606",NA,"1","8.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"70006900","2008-08-05","5",NA,"James Johnson","280607",NA,"1","15.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","fish","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290698",NA,"1","7.2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290699",NA,"0","6.8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290700",NA,"0","11.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290701",NA,"0","11.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290702",NA,"0","11.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290703",NA,"0","3.5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290704",NA,"0","7.4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290705",NA,"0","8.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
"Freshwater Scientific Services",NA,"71014500","2004-05-04","5",NA,"James Johnson","290706",NA,"0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,NA,"0","0","0","julia","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0","0",NA,"0",0,NA,0,"0","0",NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE
