"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","fontinalis_sp","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","potamogeton_sp","ranunculus_aquatilis","potamogeton_pusillus","nitella_sp","myriophyllum_sibiricum","elodea_sp","potamogeton_amplifolius","nelumbo_lutea","zannichellia_palustris","brasenia_schreberi","najas_guadalupensis","typha_sp","najas_sp","latitude","longitude","potamogeton_epihydrus","lake_name","utricularia_sp","unk_sp","wolffia_columbiana","nuphar_advena","no_veg_found","potamogeton_perfoliatus","substrate","potamogeton_obtusifolius","phalaris_arundinacea","unk_sp.1","algae.1","nuphar_sp","nymphaea_sp","eleocharis_sp","poaceae_taxa","potamogeton_diversifolius","spirodela_sp","vallisneria_sp","potamogeton_sp.1","spirodela_polyrrhiza.1","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Ramsey-Washington Metro Watershed District",NA,"62000600","2013-09-04","5",NA,"Unnamed hardworking surveyor(s)","255432","5","6.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2013-09-04","5",NA,"Unnamed hardworking surveyor(s)","255433","2","5.7","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2013-09-04","5",NA,"Unnamed hardworking surveyor(s)","255434","5","5.3","0","1","0","0","2","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2013-09-04","5",NA,"Unnamed hardworking surveyor(s)","255435","3","4.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255436","1","1.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255437","1","3.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255438","1","2.4","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255439","1","3.4","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255440","1","4.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255441","0","5.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255442","0","5.7","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255443","0","5.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255444","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255445","1","4.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255446","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255447","1","4.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255448","0","2.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255449","1","4.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255450","1","4.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255451","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255452","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255453","1","2.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255454","1","3.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255455","1","3.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255456","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255457","0","4.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255458","3","3.6","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255459","0","2.6","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255460","3","2.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255461","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255462","1","3.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255463","1","3.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255464","1","3.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255465","1","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,TRUE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255465","0","3.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,TRUE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255466","0","3.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255467","1","2.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255468","0","2.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255469","1","2.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255470","1","4.2","0","1","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255471","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255472","1","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255473","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255474","1","2.6","0","0","0","0","1","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255475","0","2.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255476","0","2.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255477","0","2.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255478","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255479","1","2.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255480","2","5.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255481","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255482","0","2.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255483","1","2.5","0","0","0","0","1","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255484","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255485","1","6.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255486","0","6.9","0","0","0","0","0","0","0","0","0","0","0","0","1","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255487","1","5.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255488","0","2.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
"Ramsey-Washington Metro Watershed District",NA,"62000600","2014-05-09","5",NA,"Unnamed hardworking surveyor(s)","255489","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0",NA,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA,NA,"0","kohlman","0",NA,"0","0",NA,NA,NA,"0","0",NA,NA,"0","0",0,0,0,NA,NA,"0",NA,FALSE,TRUE,TRUE
