"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","subbasin","potamogeton_robbinsii","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","ranunculus_aquatilis","potamogeton_pusillus","myriophyllum_sibiricum","potamogeton_amplifolius","brasenia_schreberi","lemna_sp","najas_sp","latitude","longitude","eleocharis_acicularis","utricularia_macrorhiza","nitella_mucronata","myriophyllum_spicatum_x_sibiricum","riccia_fluitans","characeae_taxa","MISSING_LAT","MISSING_LONG"
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","121","1","3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","122","1","12.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","123",NA,"22.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","124","2","8.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","125","1","11.81",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","126",NA,"12.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","127",NA,"16.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","129",NA,"18.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","130","1","6.56",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","131","2","11.15",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","132","1","2.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","133","1","5.25",NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","134","2","4.92",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","135","1","13.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","136",NA,"4.59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","137","1","7.22",NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","138","1","8.86",NA,NA,NA,NA,NA,"1",NA,NA,"1","1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","139",NA,"11.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","140","1","2.62",NA,"1",NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","141","1","13.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","142","1","7.22",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","143","2","9.84",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","144","1","8.2",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","145","1","5.58",NA,NA,"1",NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62001300","2024-06-26","3","2025-02-11 12:49:50.820335","Unnamed hardworking surveyor(s)","146","1","4.59",NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","1",NA,"3.94",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","2",NA,"5.25",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","3","1","3.61",NA,"1",NA,NA,"1","1",NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","4","1","2.95",NA,"1",NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,"2","1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","5","1","4.59",NA,"1",NA,"1","1","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","6","1","2.3",NA,NA,NA,"1",NA,"1",NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","7","1","4.92",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","8","2","2.62",NA,"1",NA,"1",NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","9","1","1.97",NA,"1",NA,NA,"1","1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","10","1","2.3",NA,"1",NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","11","1","2.95",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","12",NA,"4.27",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","13",NA,"22.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","14",NA,"15.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","15","1","3.28",NA,NA,NA,NA,NA,"2",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","16",NA,"6.89",NA,NA,NA,NA,NA,"1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","17",NA,"13.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","18",NA,"23.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","19","1","15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","20","1","8.2",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","21","1","3.28",NA,"1",NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","22","1","3.28",NA,"2",NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","23",NA,"2.95",NA,"1",NA,NA,"2","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","24","1","3.94",NA,NA,NA,NA,NA,"1",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","25",NA,"23.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","26",NA,"18.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","27",NA,"3.94",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","28",NA,"3.28",NA,"1",NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","29","1","2.95",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","30","1","4.59",NA,NA,NA,NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","31",NA,"4.92",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","32","1","3.94",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","33",NA,"2.62",NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","34",NA,"20.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","35",NA,"23.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","36","1","4.92",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
"Ramsey County Parks and Recreation","alexis.lipstein@co.ramsey.mn.us","62007300","2024-07-26","3","2025-02-11 12:58:07.93175","Unnamed hardworking surveyor(s)","37",NA,"3.94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
