"SUBMITTER_NAME","SUBMITTER_EMAIL","DOW","SURVEY_START","RAKE_MAX","SUBMIT_TIME","SURVEYORS","sta_nbr","ceratophyllum_demersum","depth_ft","potamogeton_crispus","elodea_canadensis","stuckenia_pectinata","lemna_trisulca","nymphaea_odorata","myriophyllum_spicatum","chara_sp","potamogeton_illinoensis","potamogeton_zosteriformis","vallisneria_americana","potamogeton_praelongus","potamogeton_richardsonii","najas_flexilis","heteranthera_dubia","spirodela_polyrrhiza","lemna_minor","nuphar_variegata","algae","potamogeton_nodosus","wolffia_sp","potamogeton_foliosus","nitella_sp","myriophyllum_sibiricum","potamogeton_amplifolius","zannichellia_palustris","utricularia_vulgaris","najas_guadalupensis","chara_globularis","lemna_sp","typha_sp","typha_angustifolia","latitude","longitude","aquatic_moss","potamogeton_friesii","potamogeton_gramineus","sagittaria_sp","lake_name","sparganium_sp","unk_sp","wolffia_columbiana","eleocharis_acicularis","scirpus_sp","stuckenia_filiformis","ranunculus_sceleratus","substrate","persicaria_amphibia","iris_versicolor","iris_sp","sta_nbr.1","sta_nbr.2","utricularia_minor","riccia_sp","nitella_furcata","DUPE_STA_NBR","MISSING_LAT","MISSING_LONG"
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","79",NA,"5",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","71",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","59",NA,"4",NA,NA,"3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","60",NA,"4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","48",NA,"4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","41",NA,"4",NA,NA,"4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","34",NA,"4",NA,NA,"3","2",NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","28","2","4",NA,NA,"3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","23","X","4",NA,NA,"3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,"X","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","21",NA,"4",NA,NA,"3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","20","2","3",NA,NA,"X","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","19","2","3",NA,NA,"4","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","18","3","3",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","12","3","3",NA,NA,"2","3","3",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","13","2","3",NA,NA,"3","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","14",NA,"3",NA,NA,"2","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","15","2","4",NA,NA,"3","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","9",NA,"4",NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","33",NA,"3",NA,NA,"4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","32","X","4",NA,NA,"4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","31",NA,"4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","8","2","3",NA,NA,"3","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","7",NA,"3",NA,NA,"3","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","6","3","2",NA,NA,"X","3","3",NA,NA,NA,"4",NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","2","2","3","2",NA,"X","3","X",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","1",NA,"3",NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","3","2","3",NA,NA,"X","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","4",NA,"3",NA,NA,"2","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","5","3","3",NA,NA,"3","3","3",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","10","3","3",NA,NA,"3","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","16","3","3",NA,NA,"X","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","21",NA,"4",NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","22",NA,"2",NA,NA,"2",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","24","2","4",NA,NA,"4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","25",NA,"4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","26",NA,"3",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","27",NA,"3",NA,NA,"3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","30","2","4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","29",NA,"4",NA,NA,"4","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","57","3","2",NA,NA,NA,"3","X",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","35","2","5",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","36","2","5",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","37",NA,"5",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","38","2","5",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","39","X","4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","40","2","3",NA,NA,"3",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck","X",NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","47",NA,"4",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","46","X","4",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","45",NA,"5",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
"Carver County Water Management Organization","aedgcumbe@co.carver.mn.us","10010900","2019-09-06","4","2023-04-07 09:57:40","Andrew Edgcumbe,Jessica Norby","44",NA,"6",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barnes",NA,NA,NA,NA,NA,NA,NA,"Muck",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE
